"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
"AIM/CGE","SSP1-19","R5.2LAM","Capacity|Electricity|Solar","GW",0.016,0.8529,3.7366,68.742,188.70530000000002,343.59839999999997,427.2758,453.4047,460.5266,450.514,437.9125
"AIM/CGE","SSP1-19","R5.2LAM","Capacity|Electricity|Solar|PV","GW",0.016,0.8529,3.7366,68.742,188.70530000000002,343.59839999999997,427.2758,453.4047,460.5266,450.514,437.9125
"AIM/CGE","SSP1-19","R5.2LAM","Capacity|Electricity|Wind","GW",0.1668,0.4618,3.0339,122.1909,390.9563,638.2685,818.2556,861.7964,866.278,837.1265,803.2332
"AIM/CGE","SSP1-19","R5.2LAM","Capacity|Electricity|Wind|Onshore","GW",0.1668,0.4618,3.0339,122.1909,390.9563,638.2685,818.2556,861.7964,866.278,837.1265,803.2332
"AIM/CGE","SSP1-19","R5.2LAM","Consumption","billion US$2005/yr",1958.3093999999999,2319.7884999999997,3372.9489999999996,4795.5612,6759.8239,8942.347,11108.0497,13098.4184,14791.2348,16128.1006,16995.666
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|BC","Mt BC/yr",0.9385,0.855,0.7036,0.5051,0.43579999999999997,0.3866,0.35660000000000003,0.3304,0.30720000000000003,0.2855,0.2656
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CH4","Mt CH4/yr",46.1886,48.4756,52.563900000000004,21.1545,15.3978,10.8159,9.0461,8.124,7.2936,6.7443,5.9376999999999995
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CH4|Land Use","Mt CH4/yr",32.1602,33.8926,36.896699999999996,18.314,13.6312,9.7258,8.2737,7.4881,6.7602,6.2602,5.5238
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CO","Mt CO/yr",140.6261,129.0851,111.6786,85.0172,76.9023,69.5954,64.0991,59.143699999999995,54.6118,50.3588,46.3064
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CO2","Mt CO2/yr",2409.7627,1891.5439,1861.6934999999999,875.3601,-277.3202,-734.8924999999999,-980.5029999999999,-1094.3973,-1085.8933,-1020.0886,-949.1347000000001
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",0.0,0.0,0.0,17.8995,144.9129,289.73449999999997,265.3631,250.99439999999998,226.9463,220.30540000000002,204.5796
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",0.0,0.0,0.0,0.41450000000000004,29.703899999999997,78.4313,121.2504,136.2107,132.3346,128.6088,123.0047
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CO2|Fossil Fuels and Industry","Mt CO2/yr",1506.7846,1534.9547,1608.1343000000002,1057.9535,616.322,305.6569,95.544,27.9717,2.0285,-1.8673,-9.7632
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|CO2|Land Use","Mt CO2/yr",902.9781,356.5892,253.5593,-182.5935,-893.6422,-1040.5493000000001,-1076.0471,-1122.3690000000001,-1087.9218,-1018.2212999999999,-939.3714
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|F-Gases","Mt CO2-equiv/yr",25.5455,42.931,60.817,43.730199999999996,10.5344,11.4903,12.7346,13.527199999999999,13.5171,12.2252,10.7247
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|Kyoto Gases","Mt CO2-equiv/yr",3942.0698,3519.5589,3647.6809,1714.2316999999998,361.6722,-235.87539999999998,-544.2673,-694.13,-721.0036,-683.0511,-650.72
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|N2O","kt N2O/yr",1181.3659,1252.3285999999998,1379.4355,893.5508,817.1596999999999,728.626,662.2464,616.2429,567.2212000000001,524.1734,467.2724
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|N2O|Land Use","kt N2O/yr",1039.7355,1106.5883,1224.749,839.9338,779.0858,702.0513,644.3444999999999,602.4241,556.277,514.7727,459.5232
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|NH3","Mt NH3/yr",6.4198,6.5336,6.734500000000001,6.0204,5.8601,5.6678999999999995,5.3347999999999995,5.0815,4.8024000000000004,4.554399999999999,4.2529
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|NOx","Mt NO2/yr",10.430700000000002,9.5277,7.905,5.0152,3.8209,3.1528,2.8485,2.6201,2.4191000000000003,2.2382,2.0656
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|OC","Mt OC/yr",5.2639,4.8951,4.2481,3.3398,3.0316,2.7729,2.5971,2.4299,2.2786999999999997,2.1317,1.9950999999999999
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|Sulfur","Mt SO2/yr",9.002,7.9238,5.9993,3.0125,2.288,1.9838,1.6922,1.4410999999999998,1.1914,0.9467,0.7021
"AIM/CGE","SSP1-19","R5.2LAM","Emissions|VOC","Mt VOC/yr",27.654,25.7474,22.5751,17.610599999999998,16.2598,15.206399999999999,13.435300000000002,11.8399,10.2848,8.742,7.2072
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy","EJ/yr",20.847,21.076900000000002,21.9683,19.1951,19.414099999999998,19.9797,20.089199999999998,19.865000000000002,19.2628,18.462,17.485
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Electricity","EJ/yr",3.3519,3.8379,4.9632000000000005,7.198499999999999,10.4296,13.450800000000001,15.8485,16.6091,16.6564,16.229100000000003,15.625399999999999
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Gases","EJ/yr",3.0409,3.0717999999999996,3.1866999999999996,1.8431000000000002,1.0737999999999999,0.5941000000000001,0.2551,0.15209999999999999,0.09609999999999999,0.0753,0.0531
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Industry","EJ/yr",9.2716,9.0522,8.7893,7.1595,6.7984,6.7089,6.5403,6.2302,5.82,5.4511,5.1468
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Liquids","EJ/yr",10.7292,10.7067,10.8464,7.799799999999999,5.8865,4.242,2.6212,2.0401,1.7040000000000002,1.5624,1.38
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Residential and Commercial","EJ/yr",6.21,6.5094,7.194599999999999,7.2136,7.8078,8.355699999999999,8.6478,8.7173,8.6056,8.3416,7.927
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Solids","EJ/yr",3.7122,3.4427000000000003,2.9424,2.343,2.0146,1.6848,1.3588,1.0592000000000001,0.8027,0.5920000000000001,0.42400000000000004
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Solids|Biomass","EJ/yr",3.1616,2.9889,2.6422,2.3106,2.0046,1.6810999999999998,1.3578000000000001,1.0589,0.8026,0.5920000000000001,0.42400000000000004
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Solids|Coal","EJ/yr",0.5507,0.45389999999999997,0.3002,0.0324,0.01,0.0036,9.0E-4,3.0000000000000003E-4,1.0E-4,1.0E-4,0.0
"AIM/CGE","SSP1-19","R5.2LAM","Final Energy|Transportation","EJ/yr",5.3655,5.5152,5.984500000000001,4.8221,4.808,4.9152000000000005,4.901,4.9175,4.8371,4.6693,4.4112
"AIM/CGE","SSP1-19","R5.2LAM","GDP|PPP","billion US$2005/yr",4476.0288,5337.5048,7747.8936,11071.067,15689.4317,20883.491,26135.3202,31071.870199999998,35383.9183,38914.500199999995,41366.934
"AIM/CGE","SSP1-19","R5.2LAM","Land Cover|Built-up Area","million ha",8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001,8.636800000000001
"AIM/CGE","SSP1-19","R5.2LAM","Land Cover|Cropland","million ha",160.2536,163.21949999999998,165.4925,142.9072,136.9477,129.1669,120.3014,111.8061,101.5589,92.1092,81.6599
"AIM/CGE","SSP1-19","R5.2LAM","Land Cover|Forest","million ha",922.7545,920.4974,918.8638000000001,1047.1188,1096.8525,1139.7964000000002,1196.0367,1229.2213000000002,1260.8249999999998,1278.5931,1301.1584
"AIM/CGE","SSP1-19","R5.2LAM","Land Cover|Pasture","million ha",549.0476,547.3634,544.9411,528.5008,517.3909,507.1783,492.3665,483.1974,475.2818,471.6187,466.9615
"AIM/CGE","SSP1-19","R5.2LAM","Population","million",557.1652,590.2103,642.7993,676.7695,693.5784,692.5985,675.9298,648.0654,611.2348,564.521,507.9385
"AIM/CGE","SSP1-19","R5.2LAM","Price|Carbon","US$2005/t CO2",0.0,0.0,0.0,185.8831,348.0209,564.406,1107.0734,1500.9719,1890.4973,1935.0627,2180.6816
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy","EJ/yr",26.281299999999998,26.8236,28.3403,24.754399999999997,24.6449,25.5942,25.333599999999997,24.9124,23.985999999999997,23.012300000000003,21.737299999999998
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Biomass","EJ/yr",3.6693999999999996,3.5434,3.2977,3.3724,4.1642,4.481199999999999,4.9001,4.8809,4.598599999999999,4.3302,4.0396
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Biomass|w/ CCS","EJ/yr",0.0,0.0,0.0,0.0092,0.49570000000000003,1.4952999999999999,2.2714,2.5540000000000003,2.5692000000000004,2.5474,2.4791
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Biomass|w/o CCS","EJ/yr",3.6693999999999996,3.5434,3.2977,3.3632,3.6685,2.9859,2.6287000000000003,2.3269,2.0294,1.7827,1.5605
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Coal","EJ/yr",1.3132000000000001,1.3475000000000001,1.4041,0.582,0.3782,0.3521,0.17550000000000002,0.121,0.091,0.0839,0.0717
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Coal|w/ CCS","EJ/yr",0.0,0.0,0.0,0.0309,0.1156,0.2197,0.09720000000000001,0.0578,0.0353,0.0289,0.02
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Coal|w/o CCS","EJ/yr",1.3132000000000001,1.3475000000000001,1.4041,0.5510999999999999,0.26249999999999996,0.1325,0.07830000000000001,0.0631,0.0557,0.055,0.051699999999999996
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Fossil","EJ/yr",20.1803,20.5622,21.565,15.3175,10.4102,7.7951,4.200200000000001,2.9135,2.1318,1.9489999999999998,1.5973000000000002
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Fossil|w/ CCS","EJ/yr",0.0,0.0,0.0,0.30069999999999997,1.8994,3.3512,2.0004999999999997,1.4004999999999999,0.9936999999999999,0.9087000000000001,0.7167
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Fossil|w/o CCS","EJ/yr",20.1803,20.5622,21.565,15.0168,8.5107,4.4439,2.1997,1.513,1.1381000000000001,1.0403,0.8805999999999999
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Gas","EJ/yr",6.0454,6.312399999999999,6.917300000000001,5.0237,3.2277,2.682,1.5752000000000002,1.1483,0.8556,0.7993,0.6564
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Gas|w/ CCS","EJ/yr",0.0,0.0,0.0,0.15239999999999998,0.9559,1.7545000000000002,1.1034,0.8046,0.5891000000000001,0.5504,0.44170000000000004
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Gas|w/o CCS","EJ/yr",6.0454,6.312399999999999,6.917300000000001,4.8713,2.2719,0.9276,0.4718,0.3436,0.26639999999999997,0.249,0.2146
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Geothermal","EJ/yr",0.0348,0.0366,0.0446,0.0544,0.0663,0.0809,0.0986,0.1174,0.1339,0.1476,0.1574
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Hydro","EJ/yr",2.2973,2.5501,3.1458000000000004,3.794,4.0465,3.5472,3.9267000000000003,4.1603,4.2139,4.1002,3.9451
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Non-Biomass Renewables","EJ/yr",2.3341000000000003,2.5983,3.2514000000000003,5.662100000000001,9.6695,12.9797,15.9098,16.8213,16.9941,16.5118,15.914499999999999
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Nuclear","EJ/yr",0.09759999999999999,0.11979999999999999,0.2261,0.4024,0.4012,0.3382,0.3236,0.2968,0.2613,0.2213,0.1858
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Oil","EJ/yr",12.8216,12.9022,13.2436,9.7118,6.8042,4.7608999999999995,2.4495,1.6443,1.1852,1.0659,0.8693
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Oil|w/ CCS","EJ/yr",0.0,0.0,0.0,0.1175,0.828,1.3771,0.7998999999999999,0.5381,0.3693,0.3295,0.2551
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Oil|w/o CCS","EJ/yr",12.8216,12.9022,13.2436,9.5943,5.9761999999999995,3.3838999999999997,1.6496,1.1061999999999999,0.8159,0.7363000000000001,0.6143000000000001
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Secondary Energy Trade","EJ/yr",-1.2582,-1.3601999999999999,-1.5844,-2.0149999999999997,-2.6757,-3.1391,-3.4429000000000003,-3.3534,-3.1246,-2.8231,-2.5336999999999996
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Solar","EJ/yr",1.0E-4,0.0067,0.0294,0.542,1.4878,2.709,3.3688,3.5747,3.6309,3.5519000000000003,3.4526
"AIM/CGE","SSP1-19","R5.2LAM","Primary Energy|Wind","EJ/yr",0.0017,0.0048,0.0316,1.2715999999999998,4.0687999999999995,6.6425,8.5157,8.9689,9.0155,8.7121,8.3594
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity","EJ/yr",4.1082,4.6608,5.9425,8.3991,11.973700000000001,15.2442,17.8454,18.6063,18.567700000000002,18.0033,17.261499999999998
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Biomass","EJ/yr",0.0947,0.0974,0.1023,0.1686,0.4928,0.5876,0.8053,0.9015,0.8837,0.8704,0.8409
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0.0,0.0,0.0,0.0017,0.1443,0.3569,0.5569000000000001,0.6253,0.5962000000000001,0.5729,0.5425
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.0947,0.0974,0.1023,0.1669,0.3486,0.2307,0.2484,0.2761,0.2875,0.2974,0.2983
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Coal","EJ/yr",0.1932,0.2413,0.32980000000000004,0.1516,0.0931,0.0955,0.042300000000000004,0.0252,0.0154,0.0126,0.008700000000000001
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0.0,0.0,0.0,0.012199999999999999,0.0438,0.08120000000000001,0.0359,0.0214,0.0131,0.010799999999999999,0.0074
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",0.1932,0.2413,0.32980000000000004,0.1394,0.0494,0.0143,0.0063,0.0037,0.0023,0.0019,0.0013
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Gas","EJ/yr",0.8113,0.9602999999999999,1.2548,1.2421,0.8157,0.782,0.4922,0.36529999999999996,0.2707,0.2548,0.2057
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0.0,0.0,0.0,0.0621,0.3507,0.649,0.4184,0.3105,0.2301,0.21660000000000001,0.1749
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",0.8113,0.9602999999999999,1.2548,1.1800000000000002,0.465,0.1329,0.07390000000000001,0.054799999999999995,0.0406,0.038200000000000005,0.0308
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0348,0.0366,0.0446,0.0544,0.0663,0.0809,0.0986,0.1174,0.1339,0.1476,0.1574
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Hydro","EJ/yr",2.2973,2.5501,3.1458000000000004,3.794,4.0465,3.5472,3.9267000000000003,4.1603,4.2139,4.1002,3.9451
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.3341000000000003,2.5983,3.2514000000000003,5.662100000000001,9.6695,12.9797,15.9098,16.8213,16.9941,16.5118,15.914499999999999
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Nuclear","EJ/yr",0.09759999999999999,0.11979999999999999,0.2261,0.4024,0.4012,0.3382,0.3236,0.2968,0.2613,0.2213,0.1858
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Oil","EJ/yr",0.5774,0.6436999999999999,0.7783,0.7725,0.5013000000000001,0.4613,0.2723,0.19619999999999999,0.1424,0.13249999999999998,0.1058
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Solar","EJ/yr",1.0E-4,0.0067,0.0294,0.542,1.4878,2.709,3.3688,3.5747,3.6309,3.5519000000000003,3.4526
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Electricity|Wind","EJ/yr",0.0017,0.0048,0.0316,1.2715999999999998,4.0687999999999995,6.6425,8.5157,8.9689,9.0155,8.7121,8.3594
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Gases","EJ/yr",3.0698,3.1015,3.2178,1.8658,1.0882,0.6058000000000001,0.2622,0.1573,0.1,0.0789,0.055999999999999994
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Gases|Natural Gas","EJ/yr",3.0698,3.1015,3.2178,1.8658,1.0882,0.6058000000000001,0.2622,0.1573,0.1,0.0789,0.055999999999999994
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Liquids","EJ/yr",12.6524,12.642199999999999,12.807200000000002,9.3571,7.3098,6.0486,4.5745,4.3298,4.2927,4.4619,4.4722
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Liquids|Biomass","EJ/yr",0.0,0.0089,0.0351,0.1489,0.32220000000000004,0.5355000000000001,0.6775,0.7332000000000001,0.7663,0.7793000000000001,0.7764
"AIM/CGE","SSP1-19","R5.2LAM","Secondary Energy|Liquids|Oil","EJ/yr",12.6524,12.633299999999998,12.772,9.2082,6.9876000000000005,5.513,3.8970000000000002,3.5967000000000002,3.5264,3.6825,3.6957999999999998
"AIM/CGE","SSP1-19","R5.2MAF","Agricultural Demand|Crops","million t DM/yr",300.3997,352.87879999999996,472.32730000000004,680.7437,1223.0575,1584.1079,2161.0123999999996,2585.3615000000004,2817.3182,2997.4608,3115.8829
"AIM/CGE","SSP1-19","R5.2MAF","Agricultural Demand|Crops|Energy","million t DM/yr",0.0,0.0,9.137300000000002,110.6988,613.0321,899.2212000000001,1484.9899999999998,1909.6981,2135.2456,2334.017,2496.9669000000004
"AIM/CGE","SSP1-19","R5.2MAF","Agricultural Demand|Livestock","million t DM/yr",19.6684,23.427300000000002,31.3711,40.1805,49.871700000000004,58.815200000000004,66.16890000000001,71.87100000000001,75.45590000000001,77.1397,76.88719999999999
"AIM/CGE","SSP1-19","R5.2MAF","Agricultural Production|Crops|Energy","million t DM/yr",0.0,0.0,1.8274,22.1397,122.60650000000001,179.8443,296.99789999999996,381.9396,427.049,466.8034,499.39340000000004
"AIM/CGE","SSP1-19","R5.2MAF","Agricultural Production|Crops|Non-Energy","million t DM/yr",309.692,359.7433,463.7079,577.8340000000001,691.3596,801.6623,894.3213,965.4453000000001,1009.0684000000001,1026.1133,1015.1346
"AIM/CGE","SSP1-19","R5.2MAF","Agricultural Production|Livestock","million t DM/yr",18.012700000000002,21.468899999999998,28.799,37.2799,46.361799999999995,54.6574,61.413199999999996,66.5287,69.6673,71.0681,70.6829
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity","GW",204.7082,257.7789,392.9857,805.4589000000001,1768.0332000000003,2655.8429,3496.6132000000002,4038.0724,4297.4809000000005,4432.9226,4533.9562000000005
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Biomass","GW",0.1217,0.46640000000000004,0.5781000000000001,4.836,33.793299999999995,47.7189,82.3608,109.3395,123.284,135.03,144.3014
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Coal","GW",51.84780000000001,59.213899999999995,72.4918,35.7615,27.5622,37.7141,20.1626,13.7711,9.3635,8.541500000000001,6.395599999999999
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Gas","GW",75.465,99.18809999999999,152.1303,117.37769999999999,80.76079999999999,87.48960000000001,55.6452,42.698699999999995,34.4007,35.0801,30.3916
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Geothermal","GW",0.1642,0.1704,0.1805,0.22,0.2682,0.3269,0.3985,0.4857,0.5921,0.7218,0.8799
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Hydro","GW",29.9453,37.0236,65.2623,98.5161,116.727,120.34890000000001,159.1622,201.3622,234.7171,259.6085,280.3616
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Nuclear","GW",1.9614,2.4721,5.6504,14.9737,18.4468,16.2804,20.3158,23.6419,25.2804,25.1739,24.3015
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Oil","GW",44.7724,56.4644,82.23979999999999,78.9958,51.98309999999999,52.2671,33.4151,26.354100000000003,21.8715,22.599800000000002,19.8254
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Solar","GW",0.1168,2.0003,10.494399999999999,258.3228,572.3707,860.1865000000001,1031.0719000000001,1197.989,1389.3432,1488.3601,1563.2497
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Solar|PV","GW",0.1168,2.0003,10.494399999999999,258.3228,572.3707,860.1865000000001,1031.0719000000001,1197.989,1389.3432,1488.3601,1563.2497
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Wind","GW",0.3134,0.7795000000000001,3.9579999999999997,196.4554,866.1211999999999,1433.5106,2094.0809,2422.4303,2458.6283000000003,2457.8069,2464.2497000000003
"AIM/CGE","SSP1-19","R5.2MAF","Capacity|Electricity|Wind|Onshore","GW",0.3134,0.7795000000000001,3.9579999999999997,196.4554,866.1211999999999,1433.5106,2094.0809,2422.4303,2458.6283000000003,2457.8069,2464.2497000000003
"AIM/CGE","SSP1-19","R5.2MAF","Consumption","billion US$2005/yr",1375.5949,1831.076,3061.9535,4902.7114,8073.9204,12554.4762,18602.228199999998,26232.6569,34738.2338,43775.4522,52612.641299999996
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|BC","Mt BC/yr",1.9502000000000002,1.8613,1.6903000000000001,1.5735000000000001,1.4635999999999998,1.3691,1.3357999999999999,1.2784,1.2272,1.1624,1.1178
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CH4","Mt CH4/yr",51.8233,57.31060000000001,68.58200000000001,25.647399999999998,21.744999999999997,17.7311,16.702099999999998,16.7029,16.5006,16.7147,16.165
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CH4|Land Use","Mt CH4/yr",23.3241,26.732,34.075,19.186,16.8154,13.9244,13.688099999999999,14.073799999999999,14.1973,14.588000000000001,14.2868
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CO","Mt CO/yr",257.2201,241.8655,218.00929999999997,213.98219999999998,196.43210000000002,179.68619999999999,177.9656,171.6242,165.9156,157.9494,152.8795
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CO2","Mt CO2/yr",3416.4550000000004,4664.2931,5092.5849,2263.3321,718.0990999999999,-79.09290000000001,-569.4294,-831.6876,-924.9177000000001,-922.7696000000001,-924.2748
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",0.0,0.0,0.0,45.842,341.5146,757.3781,709.0739,727.4929,729.1684,776.4133999999999,783.8428
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",0.0,0.0,0.0,0.6696,57.775099999999995,170.94469999999998,311.77779999999996,410.3885,464.4744,509.91959999999995,546.052
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CO2|Fossil Fuels and Industry","Mt CO2/yr",2452.7976,2751.3204,3292.2108000000003,2136.3932999999997,1264.6008000000002,670.31,207.8259,7.877800000000001,-106.7905,-157.30870000000002,-223.15599999999998
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|CO2|Land Use","Mt CO2/yr",963.6573000000001,1912.9725999999998,1800.3741,126.939,-546.5018000000001,-749.4029,-777.2552,-839.5654,-818.1272,-765.4608,-701.1188000000001
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|F-Gases","Mt CO2-equiv/yr",27.834600000000002,47.0504,58.81349999999999,47.6686,12.4734,14.9823,19.164,25.1426,32.1083,32.6188,31.4742
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|Kyoto Gases","Mt CO2-equiv/yr",5146.1422,6602.6449,7434.284000000001,3255.1717999999996,1611.3381000000002,767.0987,271.289,35.7374,-44.67579999999999,-27.002300000000005,-49.747600000000006
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|N2O","kt N2O/yr",1363.3125,1538.7192,1907.1682,1016.7337,1131.3387000000002,1301.7874,1355.7124000000001,1425.1985,1461.8070999999998,1494.2354,1472.9144999999999
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|N2O|Land Use","kt N2O/yr",1101.7618,1256.46,1584.9938,903.0627000000001,1043.4164,1232.1127000000001,1299.7812000000001,1375.5417,1417.6624000000002,1453.4825,1437.0692000000001
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|NH3","Mt NH3/yr",6.7894,6.8381,7.003,7.3072,7.6443,8.0075,8.2364,8.3932,8.505,8.5449,8.5566
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|NOx","Mt NO2/yr",18.850299999999997,17.5516,15.8088,12.8368,11.011700000000001,9.9518,9.815199999999999,9.5101,9.227,8.8169,8.5304
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|OC","Mt OC/yr",11.4853,10.8999,9.8767,9.963899999999999,9.350499999999998,8.757,8.7165,8.4489,8.208799999999998,7.8507,7.6287
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|Sulfur","Mt SO2/yr",12.5075,12.0679,9.6775,4.8974,2.9793,2.0092,1.8137999999999999,1.6914999999999998,1.5923,1.5006000000000002,1.4182
"AIM/CGE","SSP1-19","R5.2MAF","Emissions|VOC","Mt VOC/yr",55.2472,52.895999999999994,49.2277,47.4325,42.1389,36.9668,34.6947,32.065799999999996,29.622999999999998,26.929000000000002,24.680100000000003
"AIM/CGE","SSP1-19","R5.2MAF","Final Energy","EJ/yr",30.942100000000003,34.0099,39.8548,39.753099999999996,44.86990000000001,49.6378,52.4934,55.1304,55.421099999999996,55.614,54.9325
"AIM/CGE","SSP1-19","R5.2MAF","Final Energy|Electricity","EJ/yr",3.2275,4.1508,6.4109,9.8418,18.2159,26.6705,34.690200000000004,40.1197,42.6661,44.2335,45.2652
